0.051298,-0.127701
0.051114,-0.122995
0.051114,-0.122995
0.050932,-0.121471
0.050748,-0.119876
0.050616,-0.118763
0.050410,-0.117032
0.050179,-0.115170
0.050179,-0.115170
0.050055,-0.113894
0.049860,-0.111831
0.049650,-0.109618
0.049504,-0.108093
0.049504,-0.108093
0.049316,-0.105705
0.049206,-0.104053
0.049053,-0.101520
0.048933,-0.098922
0.048904,-0.097161
0.048904,-0.097161
0.048894,-0.094483
0.048915,-0.092656
0.049018,-0.089852
0.049174,-0.086999
0.049327,-0.085093
0.049327,-0.085093
0.049593,-0.082228
0.049899,-0.079336
0.050112,-0.077399
0.050449,-0.074516
0.050449,-0.074516
0.050762,-0.071615
0.050954,-0.069687
0.051217,-0.066791
0.051398,-0.064837
0.051398,-0.064837
0.051646,-0.061931
0.051877,-0.059009
0.052030,-0.057050
0.052250,-0.054119
0.052250,-0.054119
0.052396,-0.052182
0.052566,-0.049312
0.052701,-0.046473
0.052829,-0.043664
0.052914,-0.041789
0.052914,-0.041789
0.053021,-0.038984
0.053092,-0.037126
0.053206,-0.034327
0.053341,-0.031527
0.053451,-0.029664
0.053451,-0.029664
0.053639,-0.026834
0.053795,-0.024936
0.054048,-0.022088
0.054325,-0.019245
0.054534,-0.017343
0.054534,-0.017343
0.054889,-0.014460
0.055131,-0.012567
0.055497,-0.009754
0.055898,-0.006967
0.056172,-0.005118
0.056172,-0.005118
0.056616,-0.002375
0.056914,-0.000565
0.057333,0.002103
0.057735,0.004737
0.058001,0.006489
0.058374,0.009088
0.058374,0.009088
0.058598,0.010819
0.058903,0.013439
0.059191,0.016063
0.059383,0.017816
0.059685,0.020436
0.059685,0.020436
0.059894,0.022158
0.060203,0.024731
0.060498,0.027276
0.060683,0.028959
0.060683,0.028959
0.060988,0.031509
0.061198,0.033209
0.061521,0.035794
0.061873,0.038340
0.061873,0.038340
0.062132,0.040001
0.062512,0.042485
0.062881,0.045005
0.063109,0.046692
0.063109,0.046692
0.063450,0.049246
0.063787,0.051792
0.064000,0.053505
0.064338,0.056069
0.064338,0.056069
0.064686,0.058676
0.064927,0.060450
0.065304,0.063150
0.065709,0.065897
0.065709,0.065897
0.065993,0.067733
0.066391,0.070458
0.066650,0.072272
0.067048,0.074980
0.067048,0.074980
0.067432,0.077706
0.067691,0.079524
0.068092,0.082241
0.068366,0.084033
0.068366,0.084033
0.068785,0.086754
0.069204,0.089479
0.069506,0.091293
0.069978,0.094015
0.069978,0.094015
0.070298,0.095824
0.070792,0.098550
0.071310,0.101297
0.071655,0.103124
0.071655,0.103124
0.072184,0.105858
0.072543,0.107668
0.073122,0.110398
0.073704,0.113158
0.073704,0.113158
0.074092,0.115003
0.074678,0.117768
0.075235,0.120507
0.075235,0.120507
0.075598,0.122338
0.076127,0.125090
0.076628,0.127846
0.076954,0.129699
0.076954,0.129699
0.077416,0.132508
0.077704,0.134397
0.078134,0.137232
0.078134,0.137232
0.078567,0.140097
0.078851,0.142038
0.079274,0.144930
0.079714,0.147866
0.079714,0.147866
0.080027,0.149842
0.080485,0.152760
0.080791,0.154688
0.081260,0.157589
0.081260,0.157589
0.081732,0.160472
0.082030,0.162387
0.082460,0.165275
0.082734,0.167194
0.083128,0.170099
0.083128,0.170099
0.083526,0.173052
0.083781,0.175037
0.084154,0.178021
0.084392,0.180006
0.084392,0.180006
0.084730,0.182990
0.085010,0.185978
0.085170,0.187950
0.085394,0.190899
0.085536,0.192867
0.085536,0.192867
0.085710,0.195824
0.085870,0.198773
0.085970,0.200762
0.086101,0.203742
0.086101,0.203742
0.086243,0.206708
0.086328,0.208685
0.086449,0.211664
0.086534,0.213653
0.086534,0.213653
0.086676,0.216607
0.086822,0.219569
0.086921,0.221541
0.087103,0.224507
0.087227,0.226496
0.087227,0.226496
0.087429,0.229480
0.087639,0.232460
0.087785,0.234445
0.088037,0.237420
0.088285,0.240395
0.088285,0.240395
0.088463,0.242385
0.088751,0.245351
0.088957,0.247332
0.089276,0.250276
0.089585,0.253190
0.089585,0.253190
0.089781,0.255118
0.090076,0.257979
0.090257,0.259855
0.090545,0.262703
0.090854,0.265520
0.090854,0.265520
0.091056,0.267382
0.091344,0.270195
0.091518,0.272058
0.091798,0.274862
0.091798,0.274862
0.092065,0.277710
0.092246,0.279612
0.092544,0.282464
0.092821,0.285334
0.092821,0.285334
0.093003,0.287254
0.093280,0.290089
0.093560,0.292915
0.093752,0.294812
0.094050,0.297713
0.094239,0.299663
0.094239,0.299663
0.094519,0.302585
0.094828,0.305490
0.095041,0.307431
0.095382,0.310341
0.095635,0.312278
0.095635,0.312278
0.095993,0.315213
0.096356,0.318132
0.096618,0.320073
0.096999,0.323000
0.097244,0.324963
0.097244,0.324963
0.097585,0.327899
0.097887,0.330804
0.098089,0.332727
0.098377,0.335628
0.098540,0.337565
0.098540,0.337565
0.098746,0.340422
0.098934,0.343248
0.099059,0.345119
0.099059,0.345119
0.099226,0.347941
0.099318,0.349825
0.099421,0.352638
0.099421,0.352638
0.099719,0.362010
0.099826,0.364806
0.100007,0.367615
0.100007,0.367615
0.100206,0.369490
0.100700,0.372321
0.101531,0.375107
0.102291,0.376921
0.103680,0.379511
0.103680,0.379511
0.104767,0.381128
0.106649,0.383376
0.108813,0.385396
0.110393,0.386588
0.112979,0.388121
0.112979,0.388121
0.114791,0.388976
0.117654,0.389988
0.120641,0.390671
